instance_file,n_items,capacity,dp_value,dp_weight,dp_feasible,dp_time_ms,gnn_value,gnn_weight,gnn_feasible,gnn_time_ms,gap_gnn,dqn_value,dqn_weight,dqn_feasible,dqn_time_ms,gap_dqn,dp_selected_items,gnn_selected_items,dqn_selected_items
instance_0276.npz,83,544.0,683.0,544.0,1,1.5808000171091408,663.0,543.0,1,1.6571999876759946,0.029282576866764276,565.0,544.0,1,11.2903,0.17276720351390923,"[3, 10, 17, 20, 24, 26, 32, 36, 39, 44, 62, 77, 82]","[10, 17, 24, 32, 36, 57, 71]","[0, 1, 2, 4, 9, 10, 13, 14, 18, 20, 25]"
instance_0277.npz,106,571.0,723.0,571.0,1,2.1874000085517764,704.0,571.0,1,1.885299978312105,0.02627939142461964,620.0,570.0,1,14.59559999,0.14246196403872752,"[1, 3, 19, 38, 42, 48, 62, 63, 71, 87]","[2, 3, 56, 59, 62, 63, 71, 73, 91, 94]","[0, 1, 2, 3, 5, 8, 9, 15, 16, 17, 18, 27]"
instance_0278.npz,181,771.0,976.0,771.0,1,5.038100003730506,964.0,770.0,1,2.296799997566268,0.012295081967213115,782.0,770.0,1,26.72200001,0.1987704918032787,"[2, 10, 13, 20, 34, 40, 47, 55, 100, 128, 129, 132, 136, 158]","[2, 10, 13, 20, 29, 44, 47, 82, 109, 129, 132, 136, 158, 164, 169]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 12, 13, 14, 19, 24]"
instance_0279.npz,94,397.0,501.0,397.0,1,1.1514000070746988,499.0,396.0,1,1.890199986519292,0.003992015968063872,448.0,396.0,1,13.73400001,0.10578842315369262,"[0, 7, 13, 18, 22, 26, 41, 49, 50, 68, 73]","[7, 13, 22, 49, 50, 68, 70, 73]","[0, 1, 2, 4, 5, 7, 10, 13, 19, 26, 27, 37]"
instance_0280.npz,121,415.0,531.0,415.0,1,1.5534999838564545,516.0,412.0,1,1.9412999972701073,0.02824858757062147,475.0,415.0,1,17.64530002,0.10546139359698682,"[3, 11, 23, 37, 66, 78, 110]","[11, 19, 25, 35, 68, 78, 81, 107, 110]","[0, 1, 2, 3, 5, 6, 7, 11, 13, 25, 63, 81]"
instance_0281.npz,114,528.0,670.0,528.0,1,1.9100999925285578,655.0,528.0,1,1.935300009790808,0.022388059701492536,577.0,528.0,1,16.78959999,0.13880597014925372,"[3, 6, 12, 30, 38, 45, 47, 59, 60, 101, 104, 109]","[3, 10, 12, 24, 30, 45, 48, 59, 80, 104, 106, 108, 109]","[0, 1, 2, 3, 4, 6, 7, 12, 14, 15, 19, 20, 35, 47, 50]"
instance_0282.npz,111,781.0,996.0,781.0,1,3.1741999846417457,971.0,781.0,1,1.8712999881245196,0.025100401606425703,840.0,780.0,1,16.26780001,0.1566265060240964,"[28, 30, 31, 32, 37, 43, 45, 48, 77, 82, 90, 102, 104]","[25, 30, 32, 37, 45, 56, 60, 76, 77, 90, 102, 104]","[0, 1, 2, 3, 4, 5, 10, 11, 12, 13, 18, 22, 23, 26, 47, 76]"
instance_0283.npz,175,443.0,567.0,443.0,1,2.4049000057857484,560.0,443.0,1,2.06979998620227,0.012345679012345678,490.0,443.0,1,25.05160001,0.13580246913580246,"[18, 29, 48, 84, 106, 110, 147]","[17, 18, 29, 31, 42, 56, 59, 84, 147, 168]","[0, 1, 2, 3, 6, 7, 14, 17, 18, 19, 22]"
instance_0284.npz,121,227.0,291.0,227.0,1,0.6966999790165573,285.0,226.0,1,1.9432000117376447,0.020618556701030927,241.0,227.0,1,16.5467,0.1718213058419244,"[20, 31, 67, 83]","[58, 66, 67, 92, 97]","[0, 1, 3, 4, 9, 58]"
instance_0285.npz,143,347.0,441.0,347.0,1,1.4079000102356076,438.0,347.0,1,1.9741000141948462,0.006802721088435374,391.0,347.0,1,19.87690001,0.11337868480725624,"[4, 9, 32, 59, 63, 112, 120]","[25, 32, 59, 63, 102, 107, 112, 119]","[0, 1, 2, 4, 8, 21, 112, 120, 127]"
instance_0286.npz,84,583.0,740.0,583.0,1,1.5854999946895987,725.0,582.0,1,1.7197999986819923,0.02027027027027027,630.0,579.0,1,11.98919999,0.14864864864864866,"[5, 7, 12, 14, 16, 26, 28, 30, 56, 66, 74, 75]","[5, 7, 11, 12, 14, 25, 28, 30, 40, 41, 44, 56, 74, 75]","[0, 1, 2, 3, 4, 5, 12, 14, 15, 16, 20, 25, 35, 41]"
instance_0287.npz,134,358.0,461.0,358.0,1,1.3748000201303512,445.0,356.0,1,1.9437000155448914,0.03470715835140998,355.0,357.0,1,19.12039999,0.2299349240780911,"[20, 25, 56, 73, 93, 100, 129]","[10, 20, 40, 72, 73, 114]","[0, 1, 4, 8, 10, 11, 20, 59, 94]"
instance_0288.npz,93,239.0,303.0,239.0,1,0.5700000037904829,302.0,239.0,1,2.3082999978214502,0.0033003300330033004,251.0,237.0,1,12.77450001,0.1716171617161716,"[19, 43, 53, 62, 66]","[17, 19, 53, 62, 66, 79]","[0, 1, 4, 23]"
instance_0289.npz,128,594.0,753.0,594.0,1,2.559500018833205,748.0,594.0,1,2.5221999967470765,0.006640106241699867,639.0,592.0,1,17.53919999,0.15139442231075698,"[19, 65, 66, 69, 73, 90, 106, 116, 119]","[11, 50, 66, 73, 90, 100, 106, 116, 119]","[0, 1, 2, 3, 4, 5, 11, 12, 13, 22, 47, 100]"
instance_0290.npz,93,263.0,335.0,263.0,1,0.6374999938998371,319.0,262.0,1,1.7362000071443617,0.04776119402985075,286.0,263.0,1,12.79370001,0.14626865671641792,"[13, 23, 28, 60, 63, 77, 79, 86]","[13, 17, 23, 29, 30, 38, 59, 79, 87]","[0, 1, 2, 3, 16, 29, 38, 51]"
instance_0291.npz,163,630.0,799.0,630.0,1,3.5368999815545976,793.0,630.0,1,2.083600003970787,0.007509386733416771,689.0,626.0,1,22.73910001,0.1376720901126408,"[3, 28, 33, 35, 112, 113, 118, 119, 138, 145]","[0, 3, 28, 35, 56, 57, 112, 119, 120, 122, 128, 145, 149, 151]","[0, 1, 2, 3, 4, 5, 7, 12, 14, 17, 20, 32, 34, 72]"
instance_0292.npz,144,430.0,540.0,430.0,1,1.7965000006370246,531.0,430.0,1,2.091600006679073,0.016666666666666666,478.0,430.0,1,20.3612,0.11481481481481481,"[8, 35, 43, 46, 68, 74, 77, 82, 105, 138]","[43, 60, 68, 83, 99, 126, 135, 138]","[0, 1, 2, 3, 5, 6, 9, 17, 25, 51]"
instance_0293.npz,159,650.0,824.0,650.0,1,3.45509999897331,817.0,650.0,1,2.043999993475154,0.00849514563106796,713.0,650.0,1,21.8594,0.13470873786407767,"[0, 2, 26, 40, 41, 70, 75, 83, 88, 102, 132, 151]","[0, 6, 40, 46, 65, 83, 88, 94, 102, 132, 139, 142, 147]","[0, 1, 2, 4, 5, 6, 11, 12, 13, 14, 33, 46]"
instance_0294.npz,199,680.0,873.0,680.0,1,4.624699999112636,863.0,680.0,1,2.322399988770485,0.011454753722794959,745.0,680.0,1,28.05709999,0.1466208476517755,"[15, 26, 74, 79, 109, 139, 146, 171, 175, 189, 191, 198]","[15, 24, 44, 74, 79, 86, 109, 148, 149, 171, 191, 197, 198]","[0, 1, 2, 3, 4, 5, 6, 7, 9, 11, 14, 49, 94]"
instance_0295.npz,87,576.0,734.0,576.0,1,1.760699989972636,721.0,576.0,1,1.7405999824404716,0.017711171662125342,642.0,576.0,1,12.20530001,0.12534059945504086,"[7, 8, 13, 31, 32, 43, 49, 64, 71, 82, 85]","[7, 23, 31, 43, 49, 68, 78, 82, 85]","[0, 1, 2, 3, 4, 6, 7, 8, 10, 15, 43]"
instance_0296.npz,120,326.0,418.0,326.0,1,1.0823000047821552,414.0,325.0,1,1.9338000274728984,0.009569377990430622,359.0,326.0,1,16.70829998,0.14114832535885166,"[2, 17, 23, 33, 43, 55, 91, 96]","[2, 16, 17, 30, 34, 91]","[0, 1, 2, 3, 5, 6, 10, 16, 23, 31, 117]"
instance_0297.npz,184,572.0,730.0,572.0,1,3.6228999961167574,718.0,572.0,1,2.377500000875443,0.01643835616438356,635.0,571.0,1,25.34940001,0.13013698630136986,"[8, 10, 12, 13, 15, 63, 111, 127, 143, 163]","[1, 8, 10, 12, 40, 74, 76, 112, 143, 146, 170, 183]","[0, 1, 2, 4, 5, 9, 19, 22, 36, 40, 76]"
instance_0298.npz,107,461.0,589.0,461.0,1,1.4962999848648906,584.0,461.0,1,1.9165999838151038,0.008488964346349746,486.0,461.0,1,15.56850001,0.17487266553480477,"[23, 25, 41, 69, 90, 104]","[25, 53, 54, 69, 90, 93, 105]","[0, 1, 2, 5, 6, 9, 11, 18, 68]"
instance_0299.npz,189,800.0,1019.0,800.0,1,5.633399996440858,1012.0,799.0,1,2.2600000083912164,0.0068694798822374874,848.0,800.0,1,26.59330002,0.1678115799803729,"[9, 14, 41, 52, 57, 89, 99, 106, 120, 142, 151, 187]","[3, 14, 41, 52, 55, 57, 61, 65, 99, 106, 120, 142, 176, 187]","[0, 1, 2, 3, 4, 5, 7, 8, 9, 14, 15, 16, 21, 65]"
instance_0300.npz,100,715.0,903.0,715.0,1,2.7040000131819397,890.0,715.0,1,1.8758999940473586,0.014396456256921373,793.0,715.0,1,14.815,0.12181616832779624,"[0, 4, 42, 49, 52, 59, 60, 61, 66, 72, 91, 93]","[0, 4, 7, 8, 26, 42, 53, 55, 58, 59, 60, 61, 66, 72, 75, 89, 98]","[0, 1, 2, 3, 4, 6, 7, 10, 11, 15, 16, 22]"
instance_0301.npz,197,265.0,339.0,265.0,1,1.2992999982088804,332.0,264.0,1,2.3138000105973333,0.02064896755162242,294.0,264.0,1,29.9121,0.13274336283185842,"[80, 88, 94, 163]","[16, 69, 88, 139, 155, 163]","[0, 1, 3, 6, 9, 16, 58, 139]"
instance_0302.npz,86,783.0,968.0,783.0,1,2.382600010605529,952.0,783.0,1,1.722100016195327,0.01652892561983471,877.0,781.0,1,12.6405,0.09400826446280992,"[0, 5, 7, 8, 19, 20, 27, 36, 43, 56, 58, 59, 83]","[5, 6, 10, 19, 39, 42, 43, 56, 83]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 13, 15, 17, 18, 27]"
instance_0303.npz,113,502.0,629.0,502.0,1,1.7548000032547861,627.0,502.0,1,2.3099000100046396,0.003179650238473768,512.0,501.0,1,16.8329,0.18600953895071543,"[25, 26, 27, 29, 32, 49, 60, 67, 69, 73, 83, 103]","[26, 32, 49, 60, 65, 67, 69, 73, 83, 100, 108]","[0, 1, 2, 3, 4, 5, 7, 15, 22, 47, 57, 98]"
instance_0304.npz,159,725.0,918.0,725.0,1,4.364300024462864,909.0,724.0,1,2.1253000013530254,0.00980392156862745,781.0,724.0,1,23.4572,0.14923747276688454,"[0, 10, 16, 25, 26, 32, 33, 98, 112, 113, 142]","[10, 15, 25, 26, 32, 71, 112, 126, 140, 142, 144]","[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 14, 15, 16, 18, 19, 51, 59]"
instance_0305.npz,197,657.0,831.0,657.0,1,4.69669999438338,817.0,657.0,1,2.6551999908406287,0.01684717208182912,663.0,657.0,1,32.0492,0.20216606498194944,"[29, 35, 42, 63, 85, 92, 97, 111, 117, 139, 145]","[29, 42, 55, 63, 84, 97, 99, 101, 111, 117, 139, 145, 146, 169]","[0, 1, 2, 3, 4, 5, 7, 14, 20, 21, 22, 55, 63, 84]"
instance_0306.npz,118,397.0,505.0,397.0,1,1.3945999962743372,500.0,397.0,1,1.9417000003159046,0.009900990099009901,449.0,395.0,1,17.34179998,0.11089108910891089,"[10, 35, 36, 40, 58, 63, 93, 110]","[10, 20, 36, 58, 105, 113, 114]","[0, 1, 2, 5, 6, 8, 10, 11, 12, 16]"
instance_0307.npz,197,363.0,464.0,363.0,1,2.019000006839633,460.0,362.0,1,2.847199997631833,0.008620689655172414,365.0,362.0,1,28.73390002,0.21336206896551724,"[24, 50, 113, 143, 175, 194]","[2, 11, 43, 67, 113, 143, 146, 190, 193, 194]","[0, 1, 2, 3, 4, 5, 6, 7, 16, 21, 64]"
instance_0308.npz,141,442.0,562.0,442.0,1,1.9227000011596829,552.0,442.0,1,2.2490000119432807,0.017793594306049824,514.0,442.0,1,20.7661,0.08540925266903915,"[0, 13, 24, 30, 37, 87, 91, 99]","[0, 24, 30, 46, 58, 63, 72, 99, 116, 122]","[0, 1, 3, 4, 7, 12, 14, 24, 45, 58, 63, 116]"
instance_0309.npz,168,547.0,699.0,547.0,1,3.1098999897949398,689.0,546.0,1,2.1877000108361244,0.01430615164520744,559.0,547.0,1,24.79260002,0.20028612303290416,"[0, 25, 57, 66, 86, 95, 118, 135, 140, 160]","[0, 2, 33, 34, 54, 57, 95, 118, 140, 147, 157, 160, 167]","[0, 1, 2, 3, 4, 6, 8, 9, 11, 13, 15, 29]"
instance_0310.npz,179,558.0,711.0,558.0,1,3.295299975434318,697.0,558.0,1,2.3151000204961747,0.01969057665260197,580.0,558.0,1,25.9635,0.18424753867791843,"[3, 46, 67, 73, 75, 82, 91, 105, 124, 125]","[30, 46, 73, 75, 85, 88, 91, 96, 107, 112, 125, 127, 139]","[0, 1, 2, 3, 6, 8, 11, 13, 30, 54]"
instance_0311.npz,89,380.0,485.0,380.0,1,1.3099000207148492,474.0,380.0,1,1.7631000082474202,0.02268041237113402,369.0,380.0,1,12.7661,0.23917525773195877,"[12, 13, 24, 35, 40, 42, 63]","[10, 12, 24, 35, 53, 66, 68, 79, 86]","[0, 1, 2, 3, 6, 7, 11, 12, 32]"
instance_0312.npz,95,559.0,706.0,559.0,1,1.7991000204347074,685.0,557.0,1,1.96460000006482,0.029745042492917848,565.0,557.0,1,12.8696,0.19971671388101983,"[9, 18, 25, 29, 32, 33, 35, 46, 54, 61, 62, 78]","[9, 13, 18, 19, 25, 29, 32, 35, 46, 60, 78, 86]","[0, 1, 2, 4, 5, 7, 8, 9, 12, 17]"
instance_0313.npz,184,279.0,358.0,279.0,1,1.3029999972786754,354.0,279.0,1,2.2044999932404608,0.0111731843575419,299.0,279.0,1,27.05149999,0.164804469273743,"[1, 7, 86, 90, 100]","[26, 74, 88, 90, 100, 162, 172]","[0, 1, 2, 3, 6, 8, 16, 19, 25, 26, 64, 162]"
instance_0314.npz,165,358.0,458.0,358.0,1,1.7074999923352152,441.0,356.0,1,2.123600017512217,0.03711790393013101,354.0,358.0,1,23.89530002,0.22707423580786026,"[18, 58, 97, 103, 112, 154]","[4, 12, 77, 80, 89, 101, 112, 113, 126, 155]","[0, 1, 2, 3, 6, 12, 16, 22, 101]"
instance_0315.npz,97,577.0,738.0,577.0,1,1.874799985671416,728.0,577.0,1,1.8490999937057495,0.013550135501355014,617.0,575.0,1,13.97579999,0.16395663956639567,"[7, 12, 15, 22, 34, 48, 50, 61, 88]","[6, 11, 12, 15, 22, 28, 34, 48, 50, 69, 71, 74, 82]","[0, 1, 3, 4, 5, 6, 7, 8, 9, 11, 18, 35]"
instance_0316.npz,159,474.0,604.0,474.0,1,2.4031999928411096,596.0,474.0,1,2.0035000052303076,0.013245033112582781,529.0,474.0,1,23.22130001,0.12417218543046357,"[5, 7, 30, 46, 47, 61, 70, 83, 117]","[40, 47, 54, 56, 61, 76, 117, 123]","[0, 1, 2, 7, 12, 13, 14, 17, 18, 59, 143]"
instance_0317.npz,99,604.0,768.0,604.0,1,1.9964000093750656,754.0,604.0,1,1.8998000014107674,0.018229166666666668,652.0,604.0,1,14.36510001,0.15104166666666666,"[17, 22, 27, 30, 33, 41, 49, 73, 77, 86, 92, 93]","[17, 27, 30, 41, 57, 62, 63, 74, 93]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 18, 22]"
instance_0318.npz,132,413.0,531.0,413.0,1,1.752399984980002,525.0,413.0,1,1.9234000064898282,0.011299435028248588,448.0,413.0,1,19.13939998,0.15630885122410546,"[6, 30, 42, 50, 62, 64, 65, 119, 120]","[2, 3, 6, 11, 26, 42, 64, 120]","[0, 1, 2, 3, 4, 6, 13, 14, 64]"
instance_0319.npz,170,703.0,890.0,703.0,1,4.3950999970547855,866.0,703.0,1,2.129500004230067,0.02696629213483146,764.0,703.0,1,24.71989999,0.14157303370786517,"[11, 13, 31, 44, 47, 48, 49, 50, 67, 97, 103, 109, 132, 133, 138]","[1, 13, 31, 47, 61, 63, 67, 78, 89, 94, 97, 103, 107, 112, 132]","[0, 1, 2, 3, 4, 5, 6, 9, 11, 12, 13, 16, 17, 20, 23, 25, 37]"
instance_0320.npz,136,334.0,426.0,334.0,1,1.3623999839182943,417.0,334.0,1,1.97199999820441,0.02112676056338028,369.0,334.0,1,19.55559998,0.13380281690140844,"[33, 44, 47, 58, 70, 81, 131]","[0, 7, 9, 33, 36, 37, 47, 52, 58, 64, 70, 81, 88]","[0, 1, 2, 3, 5, 6, 7, 9, 14, 22, 70]"
instance_0321.npz,90,463.0,591.0,463.0,1,1.492699986556545,568.0,463.0,1,1.8270000000484288,0.038917089678511,487.0,459.0,1,13.05510002,0.17597292724196278,"[3, 4, 8, 10, 15, 16, 19, 22, 32, 37, 44, 47]","[10, 19, 28, 30, 41, 44, 50, 65, 74]","[0, 1, 2, 3, 4, 5, 8, 9, 10, 11, 13, 16, 19, 30, 41]"
instance_0322.npz,118,440.0,551.0,440.0,1,1.6948000120464712,546.0,440.0,1,1.9897999882232398,0.009074410163339383,470.0,440.0,1,17.21460003,0.147005444646098,"[8, 9, 22, 45, 68, 70, 101, 106, 117]","[15, 18, 37, 53, 68, 70, 91, 102, 106, 117]","[0, 1, 3, 5, 7, 8, 12, 14, 18, 23, 27, 91]"
instance_0323.npz,145,332.0,425.0,332.0,1,1.3036999735049903,417.0,332.0,1,1.9732000073418021,0.018823529411764704,378.0,332.0,1,21.0263,0.11058823529411765,"[2, 80, 84, 122, 129, 143]","[2, 22, 63, 66, 84, 88, 112, 122]","[0, 1, 2, 4, 6, 8, 12, 66]"
instance_0324.npz,80,637.0,784.0,637.0,1,1.8654000014066696,783.0,636.0,1,1.6987999842967838,0.0012755102040816326,655.0,637.0,1,11.6417,0.16454081632653061,"[1, 5, 8, 10, 12, 17, 20, 26, 40, 60, 64, 66, 68, 75, 77]","[1, 8, 12, 17, 20, 35, 40, 60, 64, 66, 68, 69, 75, 77]","[0, 1, 2, 3, 4, 7, 8, 12, 13, 15, 19, 49, 69]"
instance_0325.npz,172,659.0,827.0,659.0,1,4.107299988390878,820.0,659.0,1,2.1019000269006938,0.008464328899637243,744.0,658.0,1,24.8209,0.1003627569528416,"[2, 14, 24, 34, 41, 51, 53, 57, 80, 85, 164]","[2, 14, 24, 25, 57, 65, 80, 82, 85, 93, 103, 126, 140, 164]","[0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 13, 14, 15, 17, 24, 25, 34, 50, 52, 94]"
instance_0326.npz,107,289.0,369.0,289.0,1,0.8760000055190176,358.0,287.0,1,1.931600010721013,0.02981029810298103,292.0,289.0,1,16.43980001,0.2086720867208672,"[27, 34, 71, 99, 104]","[15, 24, 29, 41, 43, 63, 86, 91, 99, 104]","[0, 1, 2, 3, 7, 14, 15, 24, 26, 73]"
instance_0327.npz,195,663.0,847.0,663.0,1,4.648200003430247,833.0,663.0,1,2.4138999870046973,0.01652892561983471,680.0,663.0,1,28.7466,0.19716646989374262,"[13, 17, 21, 29, 54, 76, 91, 166, 180, 188]","[24, 31, 62, 72, 76, 91, 96, 103, 106, 138, 166]","[0, 1, 2, 3, 4, 5, 6, 8, 9, 11, 12, 33, 46, 48]"
instance_0328.npz,91,248.0,318.0,248.0,1,0.6018999847583473,306.0,246.0,1,1.712900004349649,0.03773584905660377,274.0,248.0,1,13.18540002,0.13836477987421383,"[8, 17, 25, 45]","[25, 38, 53, 90]","[0, 1, 2, 8, 11, 31, 40]"
instance_0329.npz,111,704.0,884.0,704.0,1,2.9528999875765294,876.0,704.0,1,1.9026000227313489,0.00904977375565611,735.0,704.0,1,16.41310001,0.16855203619909503,"[22, 30, 33, 35, 41, 43, 48, 73, 74, 79, 83, 84, 98]","[1, 22, 23, 30, 35, 41, 64, 73, 74, 79, 84, 95, 97, 98, 106]","[0, 1, 2, 3, 4, 5, 6, 8, 9, 12, 15, 19, 20, 23, 25, 26]"
instance_0330.npz,196,525.0,670.0,525.0,1,3.52769999881275,659.0,525.0,1,2.296799997566268,0.016417910447761194,568.0,525.0,1,28.89800002,0.15223880597014924,"[33, 36, 51, 69, 86, 90, 109, 111, 120, 183]","[34, 45, 57, 70, 91, 109, 120, 137, 149, 183, 193, 195]","[0, 1, 2, 3, 5, 8, 13, 16, 17, 19, 20, 45]"
instance_0331.npz,195,292.0,375.0,292.0,1,1.5604000072926283,371.0,292.0,1,2.303800021763891,0.010666666666666666,323.0,291.0,1,29.31809999,0.13866666666666666,"[85, 144, 185, 192, 194]","[72, 77, 98, 99, 140, 144, 185, 194]","[0, 1, 2, 4, 5, 16, 55]"
instance_0332.npz,121,515.0,652.0,515.0,1,2.0349000114947557,642.0,515.0,1,2.857000014046207,0.015337423312883436,559.0,515.0,1,17.74320001,0.14263803680981596,"[5, 17, 21, 29, 42, 46, 60, 94, 104, 111]","[21, 29, 33, 42, 46, 57, 60, 63, 66, 83, 85, 94, 105, 111]","[0, 1, 3, 5, 8, 9, 11, 12, 15, 18, 19, 22, 33, 36, 55]"
instance_0333.npz,187,756.0,951.0,756.0,1,4.884399997536093,940.0,756.0,1,2.2652999905403703,0.011566771819137749,820.0,756.0,1,27.14200001,0.1377497371188223,"[7, 28, 70, 73, 80, 91, 96, 97, 99, 116, 123, 129, 158, 161]","[7, 26, 70, 83, 96, 97, 99, 113, 123, 143, 184]","[0, 1, 2, 3, 4, 5, 6, 7, 9, 12, 18, 19, 20, 21]"
instance_0334.npz,156,577.0,720.0,577.0,1,3.2906999986153096,711.0,576.0,1,2.045899978838861,0.0125,595.0,577.0,1,22.73230001,0.1736111111111111,"[24, 54, 71, 78, 80, 97, 98, 107, 110, 146]","[24, 54, 65, 80, 93, 98, 102, 107, 110, 114, 115, 136, 150, 154]","[0, 1, 2, 3, 4, 5, 10, 12, 13, 14, 21, 26, 42]"
instance_0335.npz,118,211.0,267.0,210.0,1,0.603899999987334,249.0,209.0,1,1.88610001350753,0.06741573033707865,200.0,211.0,1,17.062,0.250936329588015,"[12, 23, 49, 58]","[33, 46, 65, 76]","[0, 2, 3, 17, 25, 53]"
instance_0336.npz,156,678.0,866.0,678.0,1,3.584200021577999,861.0,678.0,1,1.9899999897461385,0.005773672055427252,705.0,678.0,1,22.929,0.1859122401847575,"[7, 21, 30, 65, 74, 75, 105, 108, 118, 149]","[7, 11, 21, 24, 30, 48, 74, 75, 83, 104, 115, 136, 154]","[0, 1, 2, 3, 4, 5, 7, 8, 10, 11, 12, 15, 35, 59]"
instance_0337.npz,103,293.0,369.0,293.0,1,0.8282999915536493,363.0,292.0,1,1.9342000014148653,0.016260162601626018,305.0,293.0,1,14.71770002,0.17344173441734417,"[17, 24, 28, 46, 47, 63, 73, 82, 93]","[2, 14, 24, 28, 46, 50, 63, 64, 73, 95, 99]","[0, 1, 2, 3, 5, 9, 10, 12, 50, 63, 95]"
instance_0338.npz,157,764.0,966.0,764.0,1,4.015899990918115,935.0,761.0,1,2.1001999848522246,0.032091097308488616,833.0,764.0,1,22.55319999,0.13768115942028986,"[5, 6, 37, 39, 44, 57, 64, 83, 87, 93, 97, 146, 148]","[5, 6, 39, 44, 64, 76, 87, 93, 97, 114, 117, 147, 148]","[0, 1, 2, 3, 4, 5, 6, 8, 9, 11, 12, 48]"
instance_0339.npz,147,304.0,390.0,304.0,1,1.1744000075850636,379.0,304.0,1,1.968900003703311,0.028205128205128206,380.0,304.0,1,21.55480001,0.02564102564102564,"[0, 25, 27, 37, 48]","[0, 1, 9, 20, 37, 47, 56, 66, 87, 126, 145]","[0, 1, 4, 8, 9, 47]"
instance_0340.npz,140,560.0,713.0,560.0,1,2.4982999893836677,699.0,560.0,1,2.018400002270937,0.019635343618513323,642.0,559.0,1,20.59959999,0.09957924263674614,"[14, 37, 50, 52, 60, 104, 112, 126, 131, 133]","[14, 50, 66, 103, 104, 109, 115, 118, 126, 128, 133]","[0, 1, 2, 3, 7, 8, 10, 12, 14, 30]"
instance_0341.npz,130,631.0,806.0,631.0,1,2.944600011687726,797.0,631.0,1,1.9434999849181622,0.011166253101736972,711.0,630.0,1,18.71369997,0.11786600496277916,"[10, 23, 24, 26, 29, 34, 39, 60, 81, 87, 93]","[12, 29, 39, 56, 60, 63, 81, 87, 93, 103]","[0, 1, 2, 4, 5, 7, 8, 10, 11, 12, 13, 23, 92]"
instance_0342.npz,136,270.0,345.0,270.0,1,1.0063000081572682,342.0,270.0,1,1.9698000105563551,0.008695652173913044,315.0,270.0,1,19.86940001,0.08695652173913043,"[25, 34, 35, 61, 90]","[49, 61, 107, 110, 121, 131]","[0, 1, 2, 10, 14, 29]"
instance_0343.npz,101,552.0,699.0,552.0,1,1.8288000137545168,694.0,552.0,1,1.8489000212866813,0.00715307582260372,579.0,551.0,1,14.87370001,0.17167381974248927,"[7, 15, 18, 21, 34, 43, 47, 48, 57, 93]","[7, 8, 21, 24, 34, 43, 47, 56, 60, 66, 70, 72, 88, 93]","[0, 1, 2, 5, 6, 7, 10, 11, 12, 13, 56, 72]"
instance_0344.npz,92,491.0,622.0,491.0,1,1.5035000105854124,606.0,491.0,1,1.728900009766221,0.02572347266881029,523.0,490.0,1,13.25210001,0.15916398713826366,"[7, 10, 38, 42, 45, 56, 62, 67, 74, 77, 83]","[10, 13, 27, 38, 39, 41, 42, 46, 56, 62, 63, 67, 74, 75, 77, 83]","[0, 1, 2, 4, 7, 8, 13, 15, 21, 22, 37, 56]"
instance_0345.npz,158,682.0,859.0,682.0,1,3.8417000032495707,843.0,681.0,1,2.0822999940719455,0.018626309662398137,740.0,681.0,1,23.30140001,0.13853317811408614,"[21, 30, 39, 43, 51, 58, 60, 71, 104, 113, 142]","[6, 21, 40, 47, 51, 60, 66, 82, 96, 97, 113, 142]","[0, 1, 2, 3, 4, 6, 7, 8, 13, 16, 18, 19, 20]"
instance_0346.npz,95,298.0,375.0,298.0,1,0.7951000006869435,360.0,296.0,1,1.7985999875236303,0.04,331.0,297.0,1,13.5455,0.11733333333333333,"[52, 75, 79, 84, 91, 92]","[11, 32, 46, 66, 67, 75, 84]","[0, 1, 2, 5, 32, 49]"
instance_0347.npz,120,527.0,661.0,527.0,1,2.2711000056006014,652.0,527.0,1,1.9406999927014112,0.01361573373676248,556.0,526.0,1,17.62720002,0.1588502269288956,"[18, 34, 45, 46, 47, 55, 58, 104, 113]","[0, 18, 34, 47, 49, 79, 96, 107, 110, 113]","[0, 1, 2, 3, 4, 6, 8, 9, 11, 12, 16, 21, 44, 79]"
instance_0348.npz,142,698.0,878.0,698.0,1,3.337699978146702,859.0,696.0,1,1.9540000066626817,0.02164009111617312,763.0,697.0,1,20.79380001,0.13097949886104784,"[9, 31, 39, 51, 56, 59, 67, 74, 104, 109, 113, 133, 140]","[9, 33, 39, 44, 45, 55, 56, 79, 99, 104, 113, 133, 140]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 29, 33, 86]"
instance_0349.npz,133,720.0,913.0,720.0,1,3.1386000046040863,905.0,720.0,1,1.9447000231593847,0.008762322015334063,816.0,720.0,1,20.02699999,0.10624315443592552,"[0, 5, 7, 8, 25, 26, 29, 34, 51, 78, 88, 121]","[7, 8, 9, 26, 30, 31, 51, 54, 70, 78, 83, 94, 102, 106, 110, 121]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 14, 15, 18, 50, 51]"
